,report,date,transcript_source
82630,16436417.0,2010-07-28,0
82631,16436975.0,2010-07-28,0
82632,16436998.0,2010-07-28,0
82633,16437097.0,2010-07-28,0
82634,16437327.0,2010-07-28,0
82635,16437964.0,2010-07-28,0
82638,16438176.0,2010-07-28,0
82639,16443666.0,2010-07-29,0
82640,16444065.0,2010-07-29,0
82641,16444122.0,2010-07-29,0
82642,16446801.0,2010-07-29,0
82643,16450816.0,2010-07-29,0
82644,16449977.0,2010-07-30,0
82645,16450041.0,2010-07-30,0
82646,16450476.0,2010-07-30,0
82648,16466279.0,2010-08-02,0
82649,16464276.0,2010-08-03,0
82650,16466236.0,2010-08-03,0
82651,16466299.0,2010-08-03,0
82653,16466757.0,2010-08-03,0
82654,16475195.0,2010-08-04,0
82656,16476627.0,2010-08-04,0
82659,16476822.0,2010-08-04,0
82661,16482303.0,2010-08-05,0
82663,16483051.0,2010-08-05,0
82664,16483086.0,2010-08-05,0
82665,16483522.0,2010-08-05,0
82668,16484939.0,2010-08-05,0
82669,16489204.0,2010-08-05,0
82670,16488588.0,2010-08-06,0
82671,16488696.0,2010-08-06,0
82672,16493518.0,2010-08-09,0
82673,16498450.0,2010-08-10,0
82674,16498523.0,2010-08-10,0
82677,16498747.0,2010-08-10,0
82680,16499426.0,2010-08-10,0
82681,16499935.0,2010-08-10,0
82683,16502536.0,2010-08-11,0
82684,16509807.0,2010-08-13,0
82685,16515981.0,2010-08-16,0
82686,16517607.0,2010-08-16,0
82688,16520930.0,2010-08-17,0
82690,16521550.0,2010-08-17,0
82691,,2010-08-17,0
82692,16524879.0,2010-08-18,0
82694,16525581.0,2010-08-18,0
82695,16525718.0,2010-08-18,0
82696,16527220.0,2010-08-18,0
82697,16529335.0,2010-08-19,0
82698,16529599.0,2010-08-19,0
82699,16547137.0,2010-08-24,0
82701,16545494.0,2010-08-25,0
82702,16549472.0,2010-08-25,0
82703,16553493.0,2010-08-26,0
82705,16578355.0,2010-08-31,0
82707,16581387.0,2010-08-31,0
82710,16584141.0,2010-08-31,0
82711,16584001.0,2010-09-01,0
82713,16584051.0,2010-09-01,0
82714,16598243.0,2010-09-02,0
82717,3327680.0,2010-09-02,1
82720,16622585.0,2010-09-08,0
82721,16622952.0,2010-09-08,0
82722,16627785.0,2010-09-08,0
82723,16634734.0,2010-09-13,0
82725,16650057.0,2010-09-14,0
82726,16652151.0,2010-09-14,0
82728,16639933.0,2010-09-15,0
82729,16640210.0,2010-09-15,0
82732,16640264.0,2010-09-15,0
82733,16663187.0,2010-09-15,0
82737,16644053.0,2010-09-16,0
82739,16647223.0,2010-09-16,0
82740,16672345.0,2010-09-23,0
82741,16690050.0,2010-09-28,0
82742,16717376.0,2010-09-28,0
82746,16684404.0,2010-09-30,0
82748,16690486.0,2010-10-01,0
82751,16693992.0,2010-10-04,0
82752,16708988.0,2010-10-07,0
82755,16742274.0,2010-10-13,0
82757,16757571.0,2010-10-14,0
82758,16748413.0,2010-10-15,0
82759,3409059.0,2010-10-20,1
82760,16774933.0,2010-10-21,0
82761,16774959.0,2010-10-21,0
82763,16775213.0,2010-10-21,0
82764,16776164.0,2010-10-21,0
82765,16795581.0,2010-10-26,0
82766,16796420.0,2010-10-26,0
82767,16797084.0,2010-10-26,0
82768,61087966.0,2010-10-26,0
82769,16803139.0,2010-10-27,0
82771,3435521.0,2010-10-27,1
82772,16806293.0,2010-10-28,0
82774,16811424.0,2010-10-28,0
82775,16811607.0,2010-10-28,0
82776,16811609.0,2010-10-28,0
82777,16811621.0,2010-10-28,0
82778,16811916.0,2010-10-28,0
82779,16812604.0,2010-10-28,0
82780,16820037.0,2010-10-28,0
82781,16820520.0,2010-10-28,0
82782,16821113.0,2010-10-29,0
82783,3408548.0,2010-10-29,1
82784,16832071.0,2010-11-02,0
82786,16832381.0,2010-11-02,0
82787,16833766.0,2010-11-02,0
82789,16847664.0,2010-11-04,0
82790,16856708.0,2010-11-04,0
82791,16862445.0,2010-11-04,0
82792,16862801.0,2010-11-04,0
82793,16870758.0,2010-11-04,0
82794,16882322.0,2010-11-05,0
82795,16878709.0,2010-11-09,0
82796,16882092.0,2010-11-09,0
82798,16883783.0,2010-11-09,0
82799,16883831.0,2010-11-09,0
82800,16883860.0,2010-11-09,0
82801,16884051.0,2010-11-09,0
82802,16884421.0,2010-11-09,0
82803,16884654.0,2010-11-09,0
82805,16888768.0,2010-11-09,0
82806,16891968.0,2010-11-10,0
82807,16894742.0,2010-11-10,0
82808,16896490.0,2010-11-10,0
82810,16915670.0,2010-11-16,0
82812,16915821.0,2010-11-16,0
82813,16920171.0,2010-11-17,0
82814,16920172.0,2010-11-17,0
82816,16920507.0,2010-11-17,0
82817,16922683.0,2010-11-17,0
82818,16922467.0,2010-11-18,0
82819,16922945.0,2010-11-18,0
82820,16928804.0,2010-11-18,0
82821,16929762.0,2010-11-19,0
82822,16930101.0,2010-11-19,0
82823,16939030.0,2010-11-22,0
82824,16942684.0,2010-11-22,0
82825,16988542.0,2010-11-30,0
82826,16989949.0,2010-12-01,0
82827,17001117.0,2010-12-02,0
82828,17001577.0,2010-12-02,0
82830,17001633.0,2010-12-02,0
82831,17004693.0,2010-12-02,0
82832,17005186.0,2010-12-02,0
82834,3538159.0,2010-12-02,1
82835,17004733.0,2010-12-03,0
82836,17022281.0,2010-12-08,0
82837,3530449.0,2010-12-09,1
82838,17026731.0,2010-12-10,0
82843,17031024.0,2010-12-10,0
82844,17039326.0,2010-12-14,0
82845,17046565.0,2010-12-15,0
82849,17051609.0,2010-12-16,0
82850,17057672.0,2010-12-20,0
82852,17061916.0,2010-12-20,0
82853,17064420.0,2010-12-21,0
82854,17064832.0,2010-12-21,0
82855,17064917.0,2010-12-21,0
82856,17377078.0,2011-01-18,0
82858,17150003.0,2011-01-20,0
82859,17150526.0,2011-01-20,0
82860,3689236.0,2011-01-24,1
82861,17150784.0,2011-01-25,0
82863,17167026.0,2011-01-26,0
82864,17167027.0,2011-01-26,0
82865,17171545.0,2011-01-26,0
82866,17171546.0,2011-01-26,0
82867,17177541.0,2011-01-27,0
82870,17179079.0,2011-01-28,0
82871,17179080.0,2011-01-28,0
82872,17167377.0,2011-01-31,0
82874,17167378.0,2011-01-31,0
82876,17198744.0,2011-02-01,0
82877,17198745.0,2011-02-01,0
82878,17201276.0,2011-02-02,0
82879,17202055.0,2011-02-02,0
82880,17208997.0,2011-02-03,0
82881,17210450.0,2011-02-03,0
82882,17214790.0,2011-02-05,0
82883,17208952.0,2011-02-07,0
82884,17236729.0,2011-02-09,0
82886,17203741.0,2011-02-10,0
82887,17243237.0,2011-02-10,0
82888,17244273.0,2011-02-10,0
82896,17271837.0,2011-02-10,0
82898,17384118.0,2011-02-11,0
82899,17260748.0,2011-02-15,0
82902,17261205.0,2011-02-15,0
82904,17261312.0,2011-02-15,0
82905,17236117.0,2011-02-16,0
82906,17260258.0,2011-02-16,0
82907,17265446.0,2011-02-16,0
82909,17266368.0,2011-02-16,0
82910,17247282.0,2011-02-17,0
82912,17271530.0,2011-02-17,0
82913,17272390.0,2011-02-17,0
82917,17272709.0,2011-02-17,0
82918,17272775.0,2011-02-17,0
82919,17272978.0,2011-02-17,0
82921,17272660.0,2011-02-18,0
82922,17273266.0,2011-02-18,0
82923,17274633.0,2011-02-18,0
82924,17266124.0,2011-02-22,0
82925,17290089.0,2011-02-23,0
82926,17291523.0,2011-02-23,0
82934,17291923.0,2011-02-23,0
82935,17292069.0,2011-02-23,0
82937,17293318.0,2011-02-23,0
82938,17293884.0,2011-02-24,0
82939,17296809.0,2011-02-24,0
82940,17332970.0,2011-02-24,0
82941,17295495.0,2011-02-25,0
82943,17303053.0,2011-02-25,0
82945,17303680.0,2011-02-25,0
82946,17328655.0,2011-02-26,0
82948,17310416.0,2011-02-28,0
82949,17314193.0,2011-03-01,0
82951,17314341.0,2011-03-01,0
82952,17314342.0,2011-03-01,0
82954,17314445.0,2011-03-02,0
82956,17318775.0,2011-03-02,0
82959,17319143.0,2011-03-02,0
82962,17319225.0,2011-03-02,0
82963,17323324.0,2011-03-02,0
82964,17286588.0,2011-03-03,0
82965,17323737.0,2011-03-03,0
82966,17323739.0,2011-03-03,0
82967,17324214.0,2011-03-03,0
82968,17297927.0,2011-03-04,0
82969,17323609.0,2011-03-04,0
82970,17324394.0,2011-03-04,0
82972,17292609.0,2011-03-05,0
82973,17302362.0,2011-03-05,0
82975,17304275.0,2011-03-06,0
82976,17314448.0,2011-03-06,0
82981,17323509.0,2011-03-06,0
82982,17333788.0,2011-03-07,0
82983,17333850.0,2011-03-07,0
82985,17334092.0,2011-03-07,0
82986,17328231.0,2011-03-08,0
82987,17343659.0,2011-03-09,0
82990,17348923.0,2011-03-09,0
82992,17348928.0,2011-03-09,0
82993,17353998.0,2011-03-10,0
82995,17360402.0,2011-03-13,0
82997,17354074.0,2011-03-14,0
82999,17372839.0,2011-03-15,0
83001,17373721.0,2011-03-16,0
83002,17377890.0,2011-03-17,0
83004,17384389.0,2011-03-18,0
83005,17373292.0,2011-03-21,0
83006,17394975.0,2011-03-23,0
83007,17395147.0,2011-03-23,0
83008,17400430.0,2011-03-24,0
83009,17402327.0,2011-03-28,0
83011,17403009.0,2011-03-28,0
83013,17421031.0,2011-03-30,0
83015,17422842.0,2011-03-30,0
83017,17431665.0,2011-04-01,0
83018,17452542.0,2011-04-12,0
83019,68535917.0,2011-04-12,0
83020,17486100.0,2011-04-19,0
83021,17498196.0,2011-04-25,0
83022,17511501.0,2011-04-26,0
83023,17512258.0,2011-04-26,0
83025,17512466.0,2011-04-26,0
83026,17511608.0,2011-04-27,0
83028,17517378.0,2011-04-27,0
83029,17555511.0,2011-04-27,0
83030,18182482.0,2011-04-27,0
83031,17521211.0,2011-04-28,0
83033,17521272.0,2011-04-28,0
83034,17527121.0,2011-04-28,0
83037,17527878.0,2011-04-29,0
83038,17528768.0,2011-04-29,0
83040,17532257.0,2011-04-29,0
83041,3960093.0,2011-04-29,1
83042,17533273.0,2011-04-30,0
83043,17534306.0,2011-04-30,0
83044,17538838.0,2011-05-01,0
83046,17539245.0,2011-05-02,0
83047,17549571.0,2011-05-03,0
83048,17538300.0,2011-05-04,0
83050,17549529.0,2011-05-04,0
83051,17550351.0,2011-05-04,0
83052,17511978.0,2011-05-05,0
83054,17555911.0,2011-05-05,0
83056,17558001.0,2011-05-05,0
83057,17558474.0,2011-05-05,0
83058,17558548.0,2011-05-05,0
83060,17559866.0,2011-05-05,0
83061,17559867.0,2011-05-05,0
83063,17563754.0,2011-05-06,0
83069,17574608.0,2011-05-06,0
83070,17577659.0,2011-05-10,0
83071,17580159.0,2011-05-10,0
83073,17582353.0,2011-05-10,0
83074,17586318.0,2011-05-10,0
83076,17586535.0,2011-05-10,0
83078,17585485.0,2011-05-11,0
83079,17590638.0,2011-05-11,0
83082,17574564.0,2011-05-12,0
83083,17598011.0,2011-05-12,0
83084,17605880.0,2011-05-13,0
83087,17610442.0,2011-05-16,0
83088,17617588.0,2011-05-17,0
83089,17633523.0,2011-05-20,0
83090,17633723.0,2011-05-20,0
83093,17655525.0,2011-05-25,0
83095,17656117.0,2011-05-25,0
83096,17656287.0,2011-05-25,0
83097,17657127.0,2011-05-25,0
83098,17657187.0,2011-05-26,0
83103,17660639.0,2011-05-26,0
83104,17660799.0,2011-05-26,0
83105,17661900.0,2011-05-26,0
83111,17663119.0,2011-05-26,0
83112,17668062.0,2011-05-27,0
83113,17668483.0,2011-05-27,0
83115,17686504.0,2011-06-03,0
83116,17697966.0,2011-06-07,0
83119,17697967.0,2011-06-07,0
83121,17698296.0,2011-06-07,0
83125,17702786.0,2011-06-08,0
83126,17702940.0,2011-06-08,0
83127,17712287.0,2011-06-10,0
83128,17712581.0,2011-06-14,0
83131,17725201.0,2011-06-14,0
83133,17731115.0,2011-06-15,0
83138,17733801.0,2011-06-16,0
83139,17734591.0,2011-06-16,0
83140,17751680.0,2011-06-21,0
83141,17754129.0,2011-06-22,0
83143,17767404.0,2011-06-23,0
83144,17769075.0,2011-06-24,0
83145,17769076.0,2011-06-24,0
83146,17770809.0,2011-06-24,0
83147,17751084.0,2011-06-28,0
83149,17835529.0,2011-07-08,0
83150,3941268.0,2011-07-13,1
83151,4157553.0,2011-07-15,1
83152,17857202.0,2011-07-18,0
83153,17890301.0,2011-07-20,0
83154,17896501.0,2011-07-22,0
83155,17898755.0,2011-07-22,0
83156,17898397.0,2011-07-25,0
83157,17898789.0,2011-07-26,0
83158,17923375.0,2011-07-26,0
83160,17923655.0,2011-07-26,0
83162,17923656.0,2011-07-26,0
83163,17928977.0,2011-07-27,0
83164,17928979.0,2011-07-27,0
83165,17929893.0,2011-07-27,0
83166,17932632.0,2011-07-27,0
83171,17932803.0,2011-07-27,0
83173,17933506.0,2011-07-27,0
83174,29529274.0,2011-07-27,0
83175,17941624.0,2011-07-28,0
83176,17941625.0,2011-07-28,0
83177,17941685.0,2011-07-29,0
83178,17942379.0,2011-07-29,0
83179,17942380.0,2011-07-29,0
83180,17942911.0,2011-07-29,0
83181,17942914.0,2011-07-29,0
83182,17947268.0,2011-07-29,0
83183,17947862.0,2011-07-29,0
83184,17949128.0,2011-07-29,0
83186,17949154.0,2011-07-29,0
83187,17949771.0,2011-07-29,0
83188,17950382.0,2011-07-30,0
83189,17950415.0,2011-07-30,0
83190,17941162.0,2011-08-01,0
83191,17941163.0,2011-08-01,0
83192,17956676.0,2011-08-01,0
83194,17956281.0,2011-08-02,0
83195,17961705.0,2011-08-02,0
83197,17963118.0,2011-08-02,0
83198,17963797.0,2011-08-02,0
83199,17967366.0,2011-08-03,0
83202,17969390.0,2011-08-03,0
83203,17967290.0,2011-08-04,0
83204,17976876.0,2011-08-04,0
83206,17977681.0,2011-08-04,0
83208,17977769.0,2011-08-05,0
83209,17979446.0,2011-08-05,0
83210,17985607.0,2011-08-05,0
83211,17985970.0,2011-08-05,0
83212,17986087.0,2011-08-05,0
83213,18005498.0,2011-08-10,0
83214,18011128.0,2011-08-11,0
83215,18011685.0,2011-08-11,0
83216,18021440.0,2011-08-11,0
83219,18016411.0,2011-08-12,0
83220,18030968.0,2011-08-16,0
83228,18032163.0,2011-08-16,0
83231,18032733.0,2011-08-16,0
83234,18031641.0,2011-08-17,0
83235,18036763.0,2011-08-17,0
83237,18037245.0,2011-08-17,0
83239,18037626.0,2011-08-17,0
83241,18036220.0,2011-08-19,0
83243,18036718.0,2011-08-19,0
83244,18042492.0,2011-08-19,0
83245,18047573.0,2011-08-19,0
83246,18042457.0,2011-08-21,0
83247,18057117.0,2011-08-23,0
83248,18057452.0,2011-08-23,0
83249,18057740.0,2011-08-23,0
83251,18060783.0,2011-08-24,0
83252,18062687.0,2011-08-24,0
83253,18062267.0,2011-08-25,0
83254,18062668.0,2011-08-25,0
83255,18081356.0,2011-08-30,0
83257,18086617.0,2011-08-31,0
83259,18102043.0,2011-09-06,0
83262,18106229.0,2011-09-07,0
83263,18106687.0,2011-09-07,0
83264,18109742.0,2011-09-08,0
83266,18110639.0,2011-09-08,0
83267,18112009.0,2011-09-09,0
83268,18113932.0,2011-09-09,0
83269,18119175.0,2011-09-12,0
83270,18125033.0,2011-09-13,0
83271,18130813.0,2011-09-14,0
83272,18111415.0,2011-09-16,0
83273,18143268.0,2011-09-16,0
83274,18143859.0,2011-09-16,0
83276,18149513.0,2011-09-19,0
83282,18148969.0,2011-09-20,0
83283,18153352.0,2011-09-20,0
83284,18156109.0,2011-09-21,0
83286,18156298.0,2011-09-21,0
83288,18161359.0,2011-09-22,0
83289,18174441.0,2011-09-27,0
83290,18175085.0,2011-09-27,0
83291,18188334.0,2011-09-30,0
83292,18197676.0,2011-10-04,0
83293,18209973.0,2011-10-06,0
83295,18210226.0,2011-10-07,0
83298,18215215.0,2011-10-07,0
83299,18215961.0,2011-10-07,0
83300,18244459.0,2011-10-14,0
83302,18258723.0,2011-10-18,0
83305,4212154.0,2011-10-18,1
83306,18302325.0,2011-10-25,0
83308,18302846.0,2011-10-25,0
83310,18277826.0,2011-10-26,0
83311,18278051.0,2011-10-26,0
83312,18303972.0,2011-10-26,0
83313,18304029.0,2011-10-26,0
83314,18308915.0,2011-10-26,0
83315,18309230.0,2011-10-26,0
83316,18311163.0,2011-10-26,0
83318,18311950.0,2011-10-26,0
83321,18320319.0,2011-10-27,0
83323,18320462.0,2011-10-27,0
83324,18321555.0,2011-10-28,0
83325,18327692.0,2011-10-28,0
83326,18330014.0,2011-10-28,0
83327,18360613.0,2011-10-28,0
83328,18352750.0,2011-11-02,0
83330,18354089.0,2011-11-02,0
83332,18357939.0,2011-11-02,0
83334,18318554.0,2011-11-03,0
83335,18363410.0,2011-11-03,0
83336,18364521.0,2011-11-03,0
83337,18364769.0,2011-11-03,0
83338,18364841.0,2011-11-03,0
83339,18365309.0,2011-11-03,0
83340,18366383.0,2011-11-03,0
83341,18367185.0,2011-11-03,0
83344,18368147.0,2011-11-03,0
83345,18357372.0,2011-11-04,0
83349,18365432.0,2011-11-04,0
83350,18371962.0,2011-11-04,0
83351,18372135.0,2011-11-04,0
83352,18374712.0,2011-11-04,0
83353,18374916.0,2011-11-05,0
83356,18366204.0,2011-11-07,0
83357,18366964.0,2011-11-07,0
83358,18381633.0,2011-11-07,0
83360,18387245.0,2011-11-08,0
83361,18387610.0,2011-11-08,0
83363,18388180.0,2011-11-08,0
83366,18388330.0,2011-11-08,0
83367,18388474.0,2011-11-08,0
83368,18388504.0,2011-11-08,0
83371,18388717.0,2011-11-08,0
83373,18393409.0,2011-11-09,0
83376,18394756.0,2011-11-09,0
83377,18394969.0,2011-11-09,0
83379,18395223.0,2011-11-09,0
83380,18396022.0,2011-11-09,0
83381,18396239.0,2011-11-09,0
83382,18401931.0,2011-11-10,0
83384,18402387.0,2011-11-10,0
83386,18403196.0,2011-11-10,0
83387,18403650.0,2011-11-10,0
83388,18394771.0,2011-11-11,0
83397,18409442.0,2011-11-11,0
83403,18416846.0,2011-11-14,0
83404,18421362.0,2011-11-15,0
83407,18427583.0,2011-11-15,0
83408,18427984.0,2011-11-16,0
83409,18429685.0,2011-11-17,0
83410,18432878.0,2011-11-17,0
83411,18438314.0,2011-11-18,0
83412,18438654.0,2011-11-18,0
83413,4250513.0,2011-11-18,1
83414,18437429.0,2011-11-21,0
83416,18453251.0,2011-11-23,0
83417,18472378.0,2011-11-29,0
83419,18472943.0,2011-11-29,0
83422,18480710.0,2011-11-30,0
83423,4676095.0,2011-11-30,1
83424,18487270.0,2011-12-01,0
83425,18492113.0,2011-12-02,0
83427,18507620.0,2011-12-07,0
83428,18509752.0,2011-12-07,0
83430,18524304.0,2011-12-12,0
83432,18528272.0,2011-12-13,0
83433,18557645.0,2011-12-21,0
83435,18597782.0,2012-01-06,0
83436,18624182.0,2012-01-11,0
83437,18637960.0,2012-01-13,0
83439,18654841.0,2012-01-18,0
83440,18672840.0,2012-01-20,0
83441,18666500.0,2012-01-26,0
83442,18666505.0,2012-01-26,0
83443,18693568.0,2012-01-26,0
83444,18694274.0,2012-01-26,0
83445,18693257.0,2012-01-27,0
83446,18694275.0,2012-01-27,0
83447,18700339.0,2012-01-29,0
83448,18726505.0,2012-02-01,0
83449,18726507.0,2012-02-01,0
83450,18726509.0,2012-02-01,0
83451,18726662.0,2012-02-01,0
83452,18726664.0,2012-02-01,0
83453,18727167.0,2012-02-01,0
83454,18731828.0,2012-02-02,0
83455,18734159.0,2012-02-03,0
83456,18734160.0,2012-02-03,0
83457,18739471.0,2012-02-03,0
83458,4706578.0,2012-02-03,1
83459,18733862.0,2012-02-06,0
83460,18733864.0,2012-02-06,0
83461,18751090.0,2012-02-07,0
83462,18751179.0,2012-02-07,0
83463,18751833.0,2012-02-07,0
83464,18751895.0,2012-02-07,0
83466,18727349.0,2012-02-08,0
83467,18727350.0,2012-02-08,0
83469,18758350.0,2012-02-08,0
83470,18758874.0,2012-02-08,0
83471,18757198.0,2012-02-09,0
83473,18762924.0,2012-02-09,0
83475,18764260.0,2012-02-09,0
83476,18771402.0,2012-02-10,0
83477,18771528.0,2012-02-10,0
83478,18771681.0,2012-02-10,0
83479,18775186.0,2012-02-10,0
83480,18789269.0,2012-02-14,0
83481,18789679.0,2012-02-14,0
83482,18791942.0,2012-02-15,0
83484,18795839.0,2012-02-15,0
83485,18799036.0,2012-02-16,0
83486,18801744.0,2012-02-16,0
83487,18802022.0,2012-02-16,0
83488,18803550.0,2012-02-16,0
83489,18805568.0,2012-02-16,0
83490,18808484.0,2012-02-16,0
83491,18808915.0,2012-02-16,0
83492,18809937.0,2012-02-16,0
83493,18809940.0,2012-02-16,0
83494,18809959.0,2012-02-16,0
83498,18809964.0,2012-02-16,0
83500,18811949.0,2012-02-16,0
83503,18818472.0,2012-02-17,0
83504,18818473.0,2012-02-17,0
83505,18818645.0,2012-02-17,0
83506,18818732.0,2012-02-17,0
83507,18818733.0,2012-02-17,0
83508,18824514.0,2012-02-20,0
83509,18825948.0,2012-02-20,0
83512,18826542.0,2012-02-21,0
83515,18828843.0,2012-02-21,0
83516,18830796.0,2012-02-21,0
83517,18829201.0,2012-02-22,0
83520,18832657.0,2012-02-22,0
83523,4231153.0,2012-02-22,1
83525,18842492.0,2012-02-23,0
83526,18842494.0,2012-02-23,0
83527,18842699.0,2012-02-23,0
83530,18842987.0,2012-02-23,0
83531,18854480.0,2012-02-27,0
83533,18856193.0,2012-02-27,0
83534,18854315.0,2012-02-28,0
83535,18862362.0,2012-02-28,0
83536,18862722.0,2012-02-28,0
83537,18862997.0,2012-02-28,0
83538,18862384.0,2012-02-29,0
83546,18868958.0,2012-02-29,0
83549,18869201.0,2012-02-29,0
83550,18869715.0,2012-02-29,0
83552,18869865.0,2012-02-29,0
83553,18870215.0,2012-02-29,0
83554,18870507.0,2012-02-29,0
83555,18869277.0,2012-03-01,0
83556,18870450.0,2012-03-01,0
83559,18871621.0,2012-03-01,0
83562,18874223.0,2012-03-01,0
83563,18875213.0,2012-03-01,0
83565,18875425.0,2012-03-01,0
83566,18880671.0,2012-03-02,0
83568,18885984.0,2012-03-05,0
83569,18897559.0,2012-03-07,0
83571,18897720.0,2012-03-07,0
83572,18898217.0,2012-03-07,0
83574,18898251.0,2012-03-08,0
83578,18907831.0,2012-03-09,0
83580,18923357.0,2012-03-14,0
83581,18924387.0,2012-03-14,0
83582,18924388.0,2012-03-14,0
83583,18927388.0,2012-03-15,0
83584,18933815.0,2012-03-15,0
83585,18933849.0,2012-03-16,0
83586,18942444.0,2012-03-16,0
83587,18948209.0,2012-03-19,0
83589,18958126.0,2012-03-20,0
83590,18959619.0,2012-03-21,0
83592,18959620.0,2012-03-21,0
83593,18962363.0,2012-03-21,0
83595,18969917.0,2012-03-23,0
83597,18982806.0,2012-03-28,0
83599,18984761.0,2012-03-28,0
83600,18985185.0,2012-03-28,0
83603,18998107.0,2012-03-31,0
83605,20007595.0,2012-04-02,0
83606,18877245.0,2012-04-03,0
83608,18934063.0,2012-04-05,0
83609,20025613.0,2012-04-07,0
83610,18958025.0,2012-04-10,0
83611,18988191.0,2012-04-11,0
83613,20039123.0,2012-04-11,0
83615,20039854.0,2012-04-11,0
83616,20084414.0,2012-04-12,0
83618,20049439.0,2012-04-14,0
83619,20055864.0,2012-04-16,0
83620,18870191.0,2012-04-17,0
83621,18897110.0,2012-04-17,0
83623,20062754.0,2012-04-17,0
83624,20060549.0,2012-04-18,0
83625,20072254.0,2012-04-19,0
83626,20081288.0,2012-04-20,0
83628,20102425.0,2012-04-24,0
83629,20108359.0,2012-04-25,0
83630,20108465.0,2012-04-25,0
83632,20109478.0,2012-04-25,0
83633,20110638.0,2012-04-25,0
83634,20109841.0,2012-04-26,0
83635,20119456.0,2012-04-26,0
83636,20119457.0,2012-04-26,0
83638,18837764.0,2012-04-27,0
83639,20119223.0,2012-04-27,0
83640,20131218.0,2012-04-27,0
83641,20131418.0,2012-04-27,0
83642,20131615.0,2012-04-28,0
83643,20139017.0,2012-04-30,0
83644,20146441.0,2012-05-01,0
83645,4789858.0,2012-05-02,1
83646,20162363.0,2012-05-03,0
83647,20163384.0,2012-05-03,0
83648,20163814.0,2012-05-03,0
83649,20164556.0,2012-05-03,0
83650,20165847.0,2012-05-03,0
83651,20164064.0,2012-05-04,0
83652,20164830.0,2012-05-04,0
83653,20165978.0,2012-05-04,0
83654,20175238.0,2012-05-04,0
83656,20175361.0,2012-05-04,0
83657,4784418.0,2012-05-04,1
83658,18365989.0,2012-05-07,0
83659,20110424.0,2012-05-07,0
83660,17941261.0,2012-05-08,0
83661,20174534.0,2012-05-08,0
83662,20187408.0,2012-05-08,0
83663,20187949.0,2012-05-08,0
83664,20188570.0,2012-05-08,0
83665,20188860.0,2012-05-08,0
83666,20189664.0,2012-05-08,0
83667,20191818.0,2012-05-09,0
83668,20193673.0,2012-05-09,0
83669,20194151.0,2012-05-09,0
83671,20194998.0,2012-05-09,0
83672,20195057.0,2012-05-09,0
83673,20195222.0,2012-05-09,0
83674,20195426.0,2012-05-09,0
83675,20198240.0,2012-05-09,0
83682,20201158.0,2012-05-10,0
83685,20201978.0,2012-05-10,0
83686,20202040.0,2012-05-10,0
83687,20203217.0,2012-05-10,0
83688,20203507.0,2012-05-10,0
83689,20203853.0,2012-05-10,0
83690,20210222.0,2012-05-11,0
83692,20210224.0,2012-05-11,0
83695,20211038.0,2012-05-11,0
83696,4814153.0,2012-05-11,1
83697,20108278.0,2012-05-15,0
83698,20109165.0,2012-05-15,0
83699,20109516.0,2012-05-15,0
83700,20109968.0,2012-05-15,0
83701,20223794.0,2012-05-15,0
83702,20145753.0,2012-05-16,0
83703,20231316.0,2012-05-16,0
83704,20236337.0,2012-05-16,0
83707,20245412.0,2012-05-17,0
83708,20246266.0,2012-05-17,0
83709,20246945.0,2012-05-17,0
83710,20132344.0,2012-05-18,0
83711,20189251.0,2012-05-18,0
83712,20249907.0,2012-05-18,0
83713,20252025.0,2012-05-18,0
